datetime,total_kw
2024-08-11 18:30:00,308.504
2024-08-11 18:45:00,302.16
2024-08-11 19:00:00,283.204
2024-08-11 19:15:00,286.832
2024-08-11 19:30:00,254.912
2024-08-11 19:45:00,241.048
2024-08-11 20:00:00,239.212
2024-08-11 20:15:00,248.096
2024-08-11 20:30:00,226.61599999999999
2024-08-11 20:45:00,232.736
2024-08-11 21:00:00,241.468
2024-08-11 21:15:00,234.584
2024-08-11 21:30:00,222.896
2024-08-11 21:45:00,219.09199999999998
2024-08-11 22:00:00,214.972
2024-08-11 22:15:00,204.544
2024-08-11 22:30:00,193.772
2024-08-11 22:45:00,189.3
2024-08-11 23:00:00,176.71200000000002
2024-08-11 23:15:00,175.832
2024-08-11 23:30:00,161.548
2024-08-11 23:45:00,147.884
2024-08-12 00:00:00,154.552
2024-08-12 00:15:00,150.056
2024-08-12 00:30:00,145.048
2024-08-12 00:45:00,144.89600000000002
2024-08-12 01:00:00,140.548
2024-08-12 01:15:00,133.848
2024-08-12 01:30:00,134.008
2024-08-12 01:45:00,128.804
2024-08-12 02:00:00,127.116
2024-08-12 02:15:00,131.008
2024-08-12 02:30:00,128.412
2024-08-12 02:45:00,126.536
2024-08-12 03:00:00,118.788
2024-08-12 03:15:00,101.316
2024-08-12 03:30:00,106.944
2024-08-12 03:45:00,103.28
2024-08-12 04:00:00,106.276
2024-08-12 04:15:00,100.632
2024-08-12 04:30:00,97.42399999999999
2024-08-12 04:45:00,94.02
2024-08-12 05:00:00,91.356
2024-08-12 05:15:00,94.716
2024-08-12 05:30:00,94.42399999999999
2024-08-12 05:45:00,92.16
2024-08-12 06:00:00,89.104
2024-08-12 06:15:00,88.572
2024-08-12 06:30:00,93.08
2024-08-12 06:45:00,85.48
2024-08-12 07:00:00,87.836
2024-08-12 07:15:00,89.528
2024-08-12 07:30:00,92.804
2024-08-12 07:45:00,95.668
2024-08-12 08:00:00,105.3
2024-08-12 08:15:00,107.88799999999999
2024-08-12 08:30:00,106.396
2024-08-12 08:45:00,109.476
