datetime,total_kw
2024-08-09 09:00:00,4.768
2024-08-09 09:15:00,3.7800000000000002
2024-08-09 09:30:00,8.592
2024-08-09 09:45:00,7.552
2024-08-09 10:00:00,9.076
2024-08-09 10:15:00,6.76
2024-08-09 10:30:00,8.036
2024-08-09 10:45:00,6.224
2024-08-09 11:00:00,5.444
2024-08-09 11:15:00,4.032
2024-08-09 11:30:00,9.404
2024-08-09 11:45:00,9.876
2024-08-09 12:00:00,8.536
2024-08-09 12:15:00,5.188
2024-08-09 12:30:00,9.392
2024-08-09 12:45:00,8.588000000000001
2024-08-09 13:00:00,10.132
2024-08-09 13:15:00,11.251999999999999
2024-08-09 13:30:00,9.5
2024-08-09 13:45:00,14.272
2024-08-09 14:00:00,9.112
2024-08-09 14:15:00,13.26
2024-08-09 14:30:00,15.108
2024-08-09 14:45:00,14.26
2024-08-09 15:00:00,14.756
2024-08-09 15:15:00,16.944
2024-08-09 15:30:00,16.412
2024-08-09 15:45:00,19.972
2024-08-09 16:00:00,15.268
2024-08-09 16:15:00,12.508
2024-08-09 16:30:00,15.068
2024-08-09 16:45:00,12.292
2024-08-09 17:00:00,11.032
2024-08-09 17:15:00,13.348
2024-08-09 17:30:00,14.484
2024-08-09 17:45:00,14.584
2024-08-09 18:00:00,10.644
2024-08-09 18:15:00,7.584
2024-08-09 18:30:00,6.5200000000000005
2024-08-09 18:45:00,7.26
2024-08-09 19:00:00,8.916
2024-08-09 19:15:00,7.279999999999999
2024-08-09 19:30:00,8.744
2024-08-09 19:45:00,10.56
2024-08-09 20:00:00,7.444
2024-08-09 20:15:00,8.692
2024-08-09 20:30:00,6.68
2024-08-09 20:45:00,7.42
2024-08-09 21:00:00,7.944
2024-08-09 21:15:00,6.904
2024-08-09 21:30:00,11.036
2024-08-09 21:45:00,8.56
2024-08-09 22:00:00,10.991999999999999
2024-08-09 22:15:00,7.36
2024-08-09 22:30:00,9.608
2024-08-09 22:45:00,6.492
2024-08-09 23:00:00,8.96
2024-08-09 23:15:00,7.056
2024-08-09 23:30:00,7.312
2024-08-09 23:45:00,5.796
2024-08-10 00:00:00,7.944
2024-08-10 00:15:00,7.92
2024-08-10 00:30:00,7.4879999999999995
2024-08-10 00:45:00,7.872
